3818	Межрайонная инспекция Федеральной налоговой службы №13 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу
3818	Межрайонная инспекция Федеральной налоговой службы № 13 по Иркутской области
1835	Инспекция Министерства Российской Федерации по налогам сборам по Первомайскому району г.Ижевска Удмуртской Республики
7406	Территориальный участок 7406 по г. Карабашу МРИ МНС России № 3 по Челябинской области
0801	Межрайонная Инспекция Федеральной налоговой службы № 1 по Республике Калмыкия
5628	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N9 по Оренбургской области
4718	Инспекция Министерства Российской Федерации по налогам и сборам по Волховскому району Ленинградской области
2511	Межрайонная инспекция Министерства Российской Федерации №9 по налогам и сборам по Приморскому краю
2827	Межрайонная инспекция МНС России № 8 по Амурской области
5614	Инспекция Министерства Российской Федерации по налогам и сборам по Ленинскому району города Орска Оренбургской области
0548	Межрайонная инспекция Федеральной налоговой службы № 6 по Республике Дагестан
6630	Инспекция МНС России по г.Лесному Свердловской области
6681	Межрайонная инспекция Федеральной налоговой службы №27 по Свердловской области
1222	Межрайонная инспекция Федеральной налоговой службы № 5 по Республике Марий Эл
4633	Межрайонная инспекция МНС России № 3 по Курской области
3703	Инспекция Министерства Российской Федерации по налогам и сборам по г. Кинешме Ивановской области
0720	Межрайонная инспекция Федеральной налоговой службы №5 по Кабардино-Балкарской Республике
5528	Инспекция Министерства Российской Федерации по налогам и сборам по Омскому району Омской области
0260	Межрайонная инспекция Федеральной налоговой службы № 23 по Республике Башкортостан
2353	Инспекция Федеральной налоговой службы по Тимашевскому району Краснодарского края
5812	Инспекция Министерства Российской Федерации по налогам и сборам по Городищенскому району Пензенской области
5812	Межрайонная инспекция Федеральной налоговой службы №5 по Пензенской области (Территориально обособленное рабочее место по Городищенскому району Пензенской области)
1104	Инспекция Министерства Российской Федерации по налогам и сборам по г.Инте Республики Коми
3336	Межрайонная инспекция Федеральной налоговой службы № 6 по Владимирской области
6123	Инспекция МНС России по Неклиновскому району Ростовской области
3811	Инспекция Министерства Российской Федерации по налогам и сборам по Октябрьскому округу г.Иркутска Иркутской области
1655	Межрайонная инспекция МНС России №14 по Республике Татарстан
6517	Межрайонная инспекция Федеральной налоговой службы №4 по Сахалинской области
4619	Межрайонная инспекция МНС России № 7 по Курской области
5261	Инспекция МНС России по Приокскому району г.Н.Новгорода
5261	Инспекция Федеральной налоговой службы по Приокскому району г.Нижнего Новгорода
2717	Межрайонная Инспекция Федеральной налоговой службы № 2 по Хабаровскому краю
6165	Инспекция Федеральной налоговой службы по Октябрьскому району г.Ростова-на-Дону
3804	Инспекция Министерства Российской Федерации по налогам и сборам по Центральному округу г.Братска Иркутской области
0800	Управление Федеральной налоговой службы по Республике Калмыкия
6501	Межрайонная Инспекция Министерства Российской Федерации по налогам и сборам № 1 по Сахалинской области
7451	Инспекция Федеральной налоговой службы по Советскому району г. Челябинска
2447	Межрайонная инспекция Федеральной налоговой службы № 6 по Красноярскому краю
5837	Инспекция Федеральной налоговой службы по Первомайскому району г.Пензы
6369	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 13 по Самарской области
6369	Межрайонная инспекция Федеральной налоговой службы № 13 по Самарской области
6381	Межрайонная инспекция Федеральной налоговой службы № 17 по Самарской области
2363	Межрайонная инспекция ФНС России № 4 по Краснодарскому краю
4611	Межрайонная инспекция Федеральной налоговой службы № 5 по Курской области
7152	Межрайонная инспекция Федеральной налоговой службы №4 по Тульской области
7407	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Челябинской области
7407	Межрайонная инспекция Федеральной налоговой службы № 4 по Челябинской области
7458	Межрайонная инспекция Федеральной налоговой службы № 19 по Челябинской области
1511	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Республике Северная Осетия - Алания
3813	Межрайонная инспекция Федеральной налоговой службы №4 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу
2705	Межрайонная Инспекция Министерства Российской Федерации по налогам и сборам №1 по Хабаровскому краю
0507	Межрайонная инспекция МНС России №22 по Республике Дагестан
6143	Межрайонная инспекция МНС России №4 по Ростовской области территориальный участок 6143 по г.Волгодонску
6143	Межрайонная инспекция Федеральной налоговой службы №4 по Ростовской области территориальный участок 6143 по г.Волгодонску
7607	Инспекция Министерства по налогам и сборам Российской Федерации по Фрунзенскому району г. Ярославля
3662	Инспекция Министерства Российской Федерации по налогам и сборам по Коминтерновскому району г.Воронежа
3662	Инспекция Федеральной налоговой службы по Коминтерновскому району г.Воронежа
2315	Инспекция МНС России по г.Новороссийску Краснодарского края
2124	Инспекция Федеральной налоговой службы по г.Новочебоксарску Чувашской Республики
8506	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Усть-Ордынскому Бурятскому автономному округу
4502	Межрайонная инспекция Федеральной налоговой службы № 1 по Курганской области
5028	Инспекция Министерства Российской Федерации по налогам и сборам по городу Можайск Московской области
4316	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 1 по Кировской области
4316	Межрайонная инспекция Федеральной налоговой службы № 1 по Кировской области
4300	Управление Федеральной налоговой службы по Кировской области
2443	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Красноярскому краю
3831	Обособленное структурное подразделение Межрайонной инспекции Федеральной налоговой службы №13 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу (г. Киренск)
2333	Инспекция МНС России по Калининскому району Краснодарского края
2333	Инспекция Федеральной налоговой службы по Калининскому району Краснодарского края
5930	Инспекция Министерства Российской Федерации по налогам и сборам по Бардымскому району Пермской области
8905	Инспекция Министерства Российской Федерации по налогам и сборам по г. Ноябрьску Ямало-Ненецкого автономного округа
2706	Инспекция Министерства Российской Федерации по налогам и сборам по г.Амурску и Амурскому району
2706	Межрайонная Инспекция Федеральной налоговой службы № 7 по Хабаровскому краю
5228	Межрайонная инспекция Федеральной налоговой службы № 8 по Нижегородской области
5635	Инспекция Министерства Российской Федерации по налогам и сборам Новоорскому району Оренбургской области
7810	Инспекция Министерства Российской Федерации по налогам и сборам по Московскому району Санкт-Петербурга
3816	Межрайонная инспекция Федеральной налоговой службы №6 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу
2362	Межрайонная инспекция Федеральной налоговой службы № 3 по Краснодарскому краю
6432	Межрайонная инспекция Федеральной налоговой службы №12 по Саратовской области
6673	Инспекция МНС России по Орджоникидзевскому району г.Екатеринбурга Свердловской области
3820	Межрайонная инспекция Федеральной налоговой службы №10 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу
5905	Инспекция Министерства Российской Федерации по налогам и сборам по Индустриальному району г.Перми
4613	Межрайонная инспекция Федеральной налоговой службы № 2 по Курской области
6682	Межрайонная инспекция Федеральной налоговой службы №28 по Свердловской области
7418	Межрайонная инспекция Федеральной налоговой службы № 6 по Челябинской области
6605	Инспекция МНС России по г.Богдановичу Свердловской области
6103	Межрайонная инспекция Федеральной налоговой службы №13 по Ростовской области территориальный участок 6103 по Багаевскому району
4001	Межрайонная инспекция Федеральной налоговой службы № 1 по Калужской области
3015	Инспекция Федеральной налоговой службы по Кировскому району г. Астрахани
6680	Межрайонная инспекция Федеральной налоговой службы №26 по Свердловской области
7146	Межрайонная инспекция Федеральной налоговой службы №6 по Тульской области
3706	Межрайонная инспекция Федеральной налоговой службы № 3 по Ивановской области
7441	Инспекция Министерства Российской Федерации по налогам и сборам по Уйскому району Челябинской области
4713	Инспекция Федеральной налоговой службы по Сланцевскому району Ленинградской области
4707	Межрайонная инспекция Федеральной налоговой службы №3 по Ленинградской области
3009	Инспекция Министерства Российской Федерации по налогам и сборам по Приволжскому району Астраханской области
2907	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 8 по Архангельской области
3525	Инспекция Министерства Российской Федерации по налогам и сборам по г.Вологде
2256	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 27 ПО АЛТАЙСКОМУ КРАЮ
7429	Инспекция Министерства Российской Федерации по налогам и сборам по Верхнеуральскому району Челябинской области
7807	Инспекция Министерства Российской Федерации по налогам и сборам по Красносельскому району Санкт-Петербурга
5466	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 6 по Новосибирской области
7605	Инспекция Министерства Российской Федерации по налогам и сборам по Красноперекопскому району г.Ярославля
3455	Межрайонная инспекция Федеральной налоговой службы № 5 по Волгоградской области
6445	Межрайонная инспекция МНС РФ №6 по Саратовской области
5047	Инспекция Министерства Российской Федерации по налогам и сборам по городу Химки Московской области
1809	Межрайонная инспекция Федеральной налоговой службы №4 по Удмуртской Республике
5110	Межрайонная инспекция Федеральной налоговой службы № 2 по Мурманской области
0523	ИМНС по Магарамкенскому району Республики Дагестан
5331	Межрайонная Инспекция МНС РФ № 1 по Новгородской области
5604	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N3 по Оренбургской области
5607	Межрайонная инспекция Федеральной налоговой службы №8 по Оренбургской области
5047	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №13 по Московской области
8608	Инспекция Федеральной налоговой службы по г. Когалыму Ханты-Мансийского автономного округа - Югры
2302	Инспекция МНС России по г. Армавиру Краснодарского края
3327	Инспекция Министерства Российской Федерации по налогам и сборам по Ленинскому району города Владимира Владимирской области
6659	Инспекция Федеральной налоговой службы по Железнодорожному району г.Екатеринбурга
1515	Межрайонная инспекция Федеральной налоговой службы № 2 по г. Владикавказу
4011	Межрайонная инспекция Федеральной налоговой службы № 3 по Калужской области
5505	Инспекция Министерства Российской Федерации по налогам и сборам по Ленинскому административному округу г.Омска
0608	Межрайонная инспекция Федеральной налоговой службы №1 по Республике Ингушетия
6146	Межрайонная инспекция Федеральной налоговой службы №7 по Ростовской области территориальный участок 6146 по г.Зверево
6112	Межрайонная инспекция МНС России №9 по Ростовской области территориальный участок 6112 по Зимовниковскому району
6112	Межрайонная инспекция Федеральной налоговой службы №9 по Ростовской области территориальный участок 6112 по Зимовниковскому району
6809	Межрайонная инспекция Федеральной налоговой службы №7 по Тамбовской области
8911	Межрайонная инспекция Федеральной налоговой службы №3 по Ямало-Ненецкому автономному округу
5651	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N12 по Оренбургской области
7309	Межрайонная инспекция МНС России № 4 по Майнскому, Вешкаймскому районам Ульяновской области
3816	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Иркутской области
5503	Инспекция Министерства Российской Федерации по налогам и сборам №1 по Центральному административному округу г.Омска
5405	Инспекция Федеральной налоговой службы по Октябрьскому району г. Новосибирска
5053	Инспекция Министерства Российской Федерации по налогам и сборам по городу Электросталь Московской области
6906	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Тверской области
2903	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 3 по Архангельской области
5947	Межрайонная инспекция Федеральной налоговой службы № 10 по Пермскому краю
0514	Межрайонная инспекция МНС России №5 по Республике Дагестан
2804	Межрайонная инспекция ФНС России № 3 по Амурской области
5110	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 2 по Мурманской области
0521	Межрайонная инспекция МНС России №9 по Республике Дагестан
8911	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Ямало-Ненецкому автономному округу
3017	Инспекция Министерства Российской Федерации по налогам и сборам по Советскому району г. Астрахани
7147	Межрайонная инспекция Федеральной налоговой службы №7 по Тульской области
4028	Инспекция Федеральной налоговой службы по Московскому округу г. Калуги
2538	Инспекция Министерства Российской Федерации по налогам и сборам по Первореченскому г. Владивостока
2538	Инспекция Федеральной налоговой службы по Первореченскому г. Владивостока
4309	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Кировской области
6829	Инспекция Министерства Российской Федерации по налогам и сборам по г. Тамбову Тамбовской области
3338	Межрайонная инспекция Федеральной налоговой службы № 8 по Владимирской области
2813	Межрайонная инспекция МНС России № 2 по Амурской области
5948	Инспекция Федеральной налоговой службы по Пермскому району Пермского края
1721	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 3 по Республике Тыва
1721	Межрайонная инспекция Федеральной налоговой службы № 3 по Республике Тыва
6182	Межрайонная инспекция Федеральной налоговой службы № 12 по Ростовской области
2503	Межрайонная инспекция Федеральной налоговой службы № 1 по Приморскому краю
2506	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 2 по Приморскому краю
6647	Межрайонная инспекция Федеральной налоговой службы №7 по Свердловской области
2457	Инспекция Министерства Российской Федерации по налогам и сборам по г.Норильску Красноярского края
5102	Межрайонная инспекция Федеральной налоговой службы № 1 по Мурманской области
5902	Инспекция Министерства Российской Федерации по налогам и сборам по Ленинскому району г.Перми
7022	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Томской области
6722	Межрайонная инспекция Федеральной налоговой службы №2 по Смоленской области
1705	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 6 по Республике Тыва
0814	Инспекция Министерства Российской Федерации по налогам и сборам по г. Элиста Республики Калмыкия
0816	Межрайонная инспекция Федеральной налоговой службы № 7 по Республике Калмыкия
1672	Межрайонная инспекция МНС России №7 по Республике Татарстан
0264	Инспекция Министерства Российской Федерации по налогам и сборам по г.Нефтекамску Республики Башкортостан
0264	Инспекция Федеральной налоговой службы по г.Нефтекамску Республики Башкортостан
5907	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 9 по Пермской области и Коми-Пермяцкому автономному округу
6671	Инспекция МНС России по Ленинскому району г.Екатеринбурга Свердловской области
1821	Межрайонная Инспекция Министерства Российской Федерации по налогам сборам №6 по Удмуртской Республике
8605	Инспекция Министерства России по налогам и сборам по г. Мегиону Ханты-Мансийского автономного округа-Югры
7310	Межрайонная инспекция МНС России № 2 по Мелекесскому, Новомалыклинскому районам Ульяновской области
2272	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 25 ПО АЛТАЙСКОМУ КРАЮ
3917	Межрайонная инспекция Федеральной налоговой службы №10 по Калининградской области
1684	Межрайонная инспекция Федеральной налоговой службы №4 по Республике Татарстан
6628	Инспекция Федеральной налоговой службы по г.Режу Свердловской области
1116	Инспекция Министерства Российской Федерации по налогам и сборам по Усть-Вымскому району Республики Коми
1116	Межрайонная инспекция Федеральной налоговой службы № 6 по Республике Коми
8913	Инспекция Министерства Российской Федерации по налогам и сборам по г. Губкинскому Ямало-Ненецкого автономного округа
2464	Инспекция Министерства Российской Федерации по налогам и сборам по Свердловскому району г.Красноярска Красноярского края
2464	Межрайонная инспекция Федеральной налоговой службы № 22 по Красноярскому краю, Таймырскому (Долгано-Ненецкому) и Эвенкийскому автономным округам
7817	Инспекция Федеральной налоговой службы по Колпинскому району Санкт-Петербурга
6312	Инспекция Министерства Российской Федерации по налогам и сборам по Кировскому району города Самары
4822	Инспекция Министерства Российской Федерации по налогам и сборам по Центральному району г.Липецка Липецкой области
4826	Инспекция Федеральной налоговой службы по Советскому району г. Липецка
4246	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №9 по Кемеровской области
2721	Инспекция Министерства Российской Федерации по налогам и сборам по Центральному району г.Хабаровска
2721	Инспекция Федеральной налоговой службы по Центральному району г.Хабаровска
7900	Управление Федеральной налоговой службы по Еврейской автономной области
8904	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Ямало-Ненецкому автономному округу
5519	Инспекция Министерства Российской Федерации по налогам и сборам по Любинскому району Омской области
2319	Инспекция МНС России по г.Сочи территориальный участок 2319 по Хостинскому району
7612	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 8 по Ярославской области
2263	Инспекция Министерства Российской Федерации по налогам и сборам по Первомайскому району Алтайского края
5031	Инспекция Министерства Российской Федерации по налогам и сборам по городу Ногинск Московской области
5010	Инспекция Министерства Российской Федерации по налогам и сборам по городу Дубна Московской области
3114	Межрайонная инспекция Федеральной налоговой службы № 6 по Белгородской области
1036	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 6 по Республике Карелия
2357	Инспекция МНС России по Успенскому району Краснодарского края
2357	Инспекция Федеральной налоговой службы по Успенскому району Краснодарского края
7116	Инспекция Федеральной налоговой службы по г.Новомосковску Тульской области
2439	Межрайонная инспекция Федеральной налоговой службы № 14 по Красноярскому краю
1218	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Республике Марий Эл
1218	Межрайонная инспекция Федеральной налоговой службы № 1 по Республике Марий Эл
6625	Межрайонная инспекция МНС России №10 по Свердловской области
6625	Межрайонная инспекция Федеральной налоговой службы №10 по Свердловской области
1003	Инспекция Министерства Российской Федерации по налогам и сборам по городу Кондопоге Республики Карелия
6911	Межрайонная инспекция Федеральной налоговой службы № 11 по Тверской области
5336	Межрайонная инспекция Федеральной налоговой службы № 6 по Новгородской области
3120	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Белгородской области
5612	Инспекция Министерства Российской Федерации по налогам и сборам по Центральному району города Оренбурга Оренбургской области
8617	Межрайонная инспекция Федеральной налоговой службы № 11 по Ханты-Мансийскому автономному округу - Югре
2442	Межрайонная инспекция Федеральной налоговой службы № 20 по Красноярскому краю
7515	Межрайонная инспекция Федеральной налоговой службы № 9 по Читинской области и Агинскому Бурятскому автономному округу
7515	Межрайонная инспекция Федеральной налоговой службы № 9 по Забайкальскому краю
2983	Межрайонная инспекция Федеральной налоговой службы №4 по Архангельской области и Ненецкому автономному округу
4717	Инспекция Федеральной налоговой службы по Волосовскому району Ленинградской области
2326	Межрайонная инспекция Федеральной налоговой службы № 1 по Краснодарскому краю Территориальный участок 2326 по Белоглинскому району
5607	Инспекция Министерства Российской Федерации по налогам и сборам по городу Новотроицку Оренбургской области
6113	Межрайонная инспекция Федеральной налоговой службы №11 по Ростовской области территориальный участок 6113 по Кагальницкому району
3454	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Волгоградской области
1322	Межрайонная инспекция МНС России №4 по Республике Мордовия
0600	Управление Федеральной налоговой службы по Республике Ингушетия
4720	Инспекция Федеральной налоговой службы по Ломоносовскому району Ленинградской области
6311	Инспекция Федеральной налоговой службы по Железнодорожному району г. Самары
2932	Межрайонная инспекция Федеральной налоговой службы № 9 по Архангельской области и Ненецкому автономному округу
1421	Инспекция Федеральной налоговой службы по Олекминскому району Республики Саха (Якутия)
6504	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 5 по Сахалинской области
6504	Межрайонная инспекция Федеральной налоговой службы № 5 по Сахалинской области
3616	Межрайонная инспекция Федеральной налоговой службы № 7 по Воронежской области
6127	Инспекция Федеральной налоговой службы по Песчанокопскому району Ростовской области
2450	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Красноярскому краю
2450	Межрайонная инспекция Федеральной налоговой службы №8 по Красноярскому краю, Таймырскому (Долгано-Ненецкому) и Эвенкийскому автономным округам
2920	Межрайонная инспекция Федеральной налоговой службы № 6 по Архангельской области и Ненецкому автономному округу
1514	Межрайонная инспекция Федеральной налоговой службы № 4 по Республике Северная Осетия - Алания
6914	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Тверской области
5401	Инспекция Федеральной налоговой службы по Дзержинскому району г. Новосибирска
1674	Межрайонная инспекция МНС России №9 по Республике Татарстан
5829	Межрайонная инспекция Федеральной налоговой службы №3 по Пензенской области (Территориально обособленное рабочее место по Пензенскому району Пензенской области)
5026	Инспекция Министерства Российской Федерации по налогам и сборам по городу Лыткарино Московской области
1038	Межрайонная инспекция Федеральной налоговой службы № 8 по Республике Карелия
1040	Межрайонная инспекция Федеральной налоговой службы № 10 по Республике Карелия
4511	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Курганской области
4526	Межрайонная инспекция Федеральной налоговой службы № 4 по Курганской области
0317	Межрайонная инспекция Федеральной налоговой службы № 4 по Республике Бурятия
2258	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 10 ПО АЛТАЙСКОМУ КРАЮ
6441	Межрайонная инспекция МНС РФ №3 по Саратовской области
6211	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 10 по Рязанской области
6214	Межрайонная инспекция Федеральной налоговой службы №7 по Рязанской области
0570	Межрайонная инспекция ФНС России по г. Махачкале
4202	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Кемеровской области
5826	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 11 по Пензенской области
5254	Межрайонная инспекция МНС России № 3 по Нижегородской области
5254	Межрайонная инспекция Федеральной налоговой службы № 3 по Нижегородской области
1014	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 6 по Республике Карелия (территориальный участок 1014 по Олонецкому району)
5473	Межрайонная инспекция Федеральной налоговой службы № 13 по г. Новосибирску
1639	Инспекция МНС России по Тукаевскому району Республики Татарстан
6232	Межрайонная инспекция Федеральной налоговой службы №4 по Рязанской области
6164	Инспекция МНС России по Ленинскому району г.Ростова-на-Дону
6164	Инспекция Федеральной налоговой службы по Ленинскому району г.Ростова-на-Дону
4436	Межрайонная инспекция Федеральной налоговой службы № 6 по Костромской области
